cycle number	time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
1.470000000000000E+002	3.626980329005513E+004	1.2587913E+003	5.5700537E+002	1.6027475E+002	5.7960590E+002	-1.6052835E+001
1.470000000000000E+002	3.627026903138519E+004	1.0003202E+003	5.7235223E+002	1.6101917E+002	5.9457062E+002	-1.5712823E+001
1.470000000000000E+002	3.627073731650203E+004	7.9423785E+002	6.0090021E+002	1.4995436E+002	6.1932819E+002	-1.4011949E+001
1.470000000000000E+002	3.627120281668537E+004	6.3100964E+002	6.1576563E+002	1.4575876E+002	6.3278186E+002	-1.3317441E+001
1.470000000000000E+002	3.627166954721557E+004	5.0144418E+002	6.3893774E+002	1.3723837E+002	6.5351038E+002	-1.2122458E+001
1.470000000000000E+002	3.627213906523923E+004	3.9808914E+002	6.6180542E+002	1.2787162E+002	6.7404565E+002	-1.0935723E+001
1.470000000000000E+002	3.627260527043600E+004	3.1631589E+002	6.8011157E+002	1.2129648E+002	6.9084338E+002	-1.0112261E+001
1.470000000000000E+002	3.627307028397938E+004	2.5104433E+002	6.9598962E+002	1.1776123E+002	7.0588190E+002	-9.6034727E+000
1.470000000000000E+002	3.627353754933621E+004	1.9955299E+002	7.2278864E+002	1.1901719E+002	7.3252203E+002	-9.3506365E+000
1.470000000000000E+002	3.627401007680001E+004	1.5842841E+002	7.3113647E+002	9.9324524E+001	7.3785223E+002	-7.7362437E+000
1.470000000000000E+002	3.627447477239673E+004	1.2584567E+002	7.4653430E+002	9.2809090E+001	7.5228119E+002	-7.0866475E+000
1.470000000000000E+002	3.627494202658022E+004	1.0003201E+002	7.6963348E+002	9.7896072E+001	7.7583459E+002	-7.2489986E+000
1.470000000000000E+002	3.627541260372382E+004	7.9415512E+001	7.7221472E+002	7.8352036E+001	7.7617950E+002	-5.7936344E+000
1.470000000000000E+002	3.627589319417474E+004	6.3082298E+001	7.8073071E+002	6.6114311E+001	7.8352509E+002	-4.8404074E+000
1.470000000000000E+002	3.627635955153144E+004	5.0144421E+001	7.8603687E+002	6.9783043E+001	7.8912842E+002	-5.0733228E+000
1.470000000000000E+002	3.627682905224839E+004	3.9808914E+001	7.9877307E+002	6.3376431E+001	8.0128333E+002	-4.5364714E+000
1.470000000000000E+002	3.627727582373749E+004	3.1629555E+001	8.0673431E+002	4.9915939E+001	8.0827710E+002	-3.5406096E+000
1.470000000000000E+002	3.627774026760086E+004	2.5104433E+001	8.0944702E+002	4.8129520E+001	8.1087665E+002	-3.4027865E+000
1.470000000000000E+002	3.627820754311769E+004	1.9955299E+001	8.1572455E+002	5.1940388E+001	8.1737653E+002	-3.6433287E+000
1.470000000000000E+002	3.627865329404682E+004	1.5857577E+001	8.1761444E+002	4.6137699E+001	8.1891516E+002	-3.2297556E+000
1.470000000000000E+002	3.627920023972762E+004	1.2600809E+001	8.2747028E+002	3.9882511E+001	8.2843085E+002	-2.7594135E+000
1.470000000000000E+002	3.627966606388451E+004	1.0003201E+001	8.3237854E+002	3.7489002E+001	8.3322235E+002	-2.5787678E+000
1.470000000000000E+002	3.628024104847340E+004	7.9395323E+000	8.3580469E+002	4.2381310E+001	8.3687854E+002	-2.9028218E+000
1.470000000000000E+002	3.628062254355918E+004	6.3105812E+000	8.3927167E+002	4.0775059E+001	8.4026160E+002	-2.7814631E+000
1.470000000000000E+002	3.628109152534278E+004	5.0144420E+000	8.4941437E+002	3.6086121E+001	8.5018054E+002	-2.4326642E+000
1.470000000000000E+002	3.628197055810702E+004	3.9778516E+000	8.4985602E+002	3.9773338E+001	8.5078619E+002	-2.6794927E+000
1.470000000000000E+002	3.628267758782255E+004	3.1603963E+000	8.5343347E+002	4.1467453E+001	8.5444031E+002	-2.7817550E+000
1.470000000000000E+002	3.628355407962669E+004	2.5136747E+000	8.2602765E+002	1.0772651E+002	8.3302264E+002	-7.4303007E+000
1.470000000000000E+002	3.628464705378830E+004	1.9970603E+000	8.6466211E+002	4.1520790E+001	8.6565845E+002	-2.7492125E+000
1.470000000000000E+002	3.628601344711031E+004	1.5846856E+000	8.6516016E+002	5.0797150E+001	8.6665015E+002	-3.3602154E+000
1.470000000000000E+002	3.628772138428956E+004	1.2596742E+000	8.6893066E+002	5.6535725E+001	8.7076794E+002	-3.7226205E+000
1.470000000000000E+002	3.628985953069036E+004	1.0000639E+000	8.7443671E+002	6.4193748E+001	8.7678979E+002	-4.1986403E+000
1.470000000000000E+002	3.629254051215854E+004	7.9443753E-001	8.7864447E+002	7.3925018E+001	8.8174884E+002	-4.8092709E+000
1.470000000000000E+002	3.629590595160774E+004	6.3126212E-001	8.8338513E+002	8.5905052E+001	8.8755225E+002	-5.5542808E+000
1.470000000000000E+002	3.630013673931395E+004	5.0118679E-001	8.9026477E+002	9.8655411E+001	8.9571436E+002	-6.3234777E+000
1.470000000000000E+002	3.630545617070142E+004	3.9774463E-001	8.9810236E+002	1.1721465E+002	9.0571912E+002	-7.4358530E+000
1.470000000000000E+002	3.631213842410420E+004	3.1619310E-001	9.0440826E+002	1.3998409E+002	9.1517749E+002	-8.7984095E+000
1.470000000000000E+002	3.632054016074003E+004	2.5117347E-001	9.1164972E+002	1.6439035E+002	9.2635272E+002	-1.0221834E+001
1.470000000000000E+002	3.633111602273863E+004	1.9933917E-001	9.2325055E+002	1.9419481E+002	9.4345282E+002	-1.1878334E+001
1.470000000000000E+002	3.634441098943388E+004	1.5846856E-001	9.3691101E+002	2.3452980E+002	9.6581909E+002	-1.4053626E+001
1.470000000000000E+002	3.636113600051508E+004	1.2590654E-001	9.4700128E+002	2.8515021E+002	9.8900055E+002	-1.6757498E+001
1.470000000000000E+002	3.638220594554790E+004	9.9904090E-002	9.5758301E+002	3.4031805E+002	1.0162586E+003	-1.9564844E+001
1.480000000000000E+002	3.650375165184925E+004	1.0000186E+006	7.9032616E+001	3.3444870E+001	8.5817909E+001	-2.2937017E+001
1.480000000000000E+002	3.650418565637781E+004	7.9433269E+005	7.9331085E+001	3.3284805E+001	8.6030807E+001	-2.2761374E+001
1.480000000000000E+002	3.650462066583964E+004	6.3095681E+005	8.3822624E+001	3.5448124E+001	9.1009903E+001	-2.2923233E+001
1.480000000000000E+002	3.650505566671491E+004	5.0120622E+005	8.8816849E+001	3.8372864E+001	9.6751793E+001	-2.3366510E+001
1.480000000000000E+002	3.650548965647002E+004	3.9810347E+005	9.3650246E+001	4.2218346E+001	1.0272662E+002	-2.4266266E+001
1.480000000000000E+002	3.650592365870520E+004	3.1622997E+005	9.8800140E+001	4.6609203E+001	1.0924232E+002	-2.5255707E+001
1.480000000000000E+002	3.650635765576712E+004	2.5118766E+005	1.0467451E+002	5.1456676E+001	1.1663852E+002	-2.6178152E+001
1.480000000000000E+002	3.650679166026879E+004	1.9954350E+005	1.1132288E+002	5.7060017E+001	1.2509447E+002	-2.7138012E+001
1.480000000000000E+002	3.650722565517068E+004	1.5848613E+005	1.1838734E+002	6.3421364E+001	1.3430499E+002	-2.8178431E+001
1.480000000000000E+002	3.650765965975251E+004	1.2590930E+005	1.2701000E+002	7.0581520E+001	1.4530414E+002	-2.9061638E+001
1.480000000000000E+002	3.650809365844092E+004	1.0000371E+005	1.3658302E+002	7.8468056E+001	1.5751875E+002	-2.9877716E+001
1.480000000000000E+002	3.650852765715617E+004	7.9433273E+004	1.4790227E+002	8.6788040E+001	1.7148541E+002	-3.0404119E+001
1.480000000000000E+002	3.650896165032458E+004	6.3093824E+004	1.6068188E+002	9.5773285E+001	1.8705933E+002	-3.0796753E+001
1.480000000000000E+002	3.650939564202656E+004	5.0122477E+004	1.7463562E+002	1.0477599E+002	2.0365561E+002	-3.0962456E+001
1.480000000000000E+002	3.650983065807493E+004	3.9814059E+004	1.9101230E+002	1.1357111E+002	2.2222533E+002	-3.0734653E+001
1.480000000000000E+002	3.651026565265690E+004	3.1621139E+004	2.0854483E+002	1.2176095E+002	2.4148846E+002	-3.0278938E+001
1.480000000000000E+002	3.651055964816501E+004	2.5116910E+004	2.2835683E+002	1.3033835E+002	2.6293521E+002	-2.9716261E+001
1.480000000000000E+002	3.651085364585975E+004	1.9948785E+004	2.4974190E+002	1.3807394E+002	2.8536893E+002	-2.8936739E+001
1.480000000000000E+002	3.651128864348162E+004	1.5847683E+004	2.7242639E+002	1.4475685E+002	3.0849747E+002	-2.7984449E+001
1.480000000000000E+002	3.651158264210977E+004	1.2590930E+004	2.9596811E+002	1.5133327E+002	3.3241373E+002	-2.7081390E+001
1.480000000000000E+002	3.651187665153795E+004	1.0002226E+004	3.2053867E+002	1.5438979E+002	3.5578256E+002	-2.5718132E+001
1.480000000000000E+002	3.651221117078137E+004	7.9439990E+003	3.4633649E+002	1.5926654E+002	3.8120178E+002	-2.4695843E+001
1.480000000000000E+002	3.651282670497242E+004	6.3077339E+003	3.7275403E+002	1.5815103E+002	4.0491644E+002	-2.2990404E+001
1.480000000000000E+002	3.651329586731596E+004	5.0116040E+003	3.9960370E+002	1.5851416E+002	4.2989517E+002	-2.1637157E+001
1.480000000000000E+002	3.651376287648617E+004	3.9812744E+003	2.7798199E+002	8.3873878E+001	2.9035980E+002	-1.6789831E+001
1.480000000000000E+002	3.651422983682965E+004	3.1610117E+003	4.5947256E+002	1.5789796E+002	4.8584650E+002	-1.8965307E+001
1.480000000000000E+002	3.651469683599984E+004	2.5108032E+003	4.7370224E+002	1.5902090E+002	4.9968137E+002	-1.8556799E+001
1.480000000000000E+002	3.651516384420992E+004	1.9956388E+003	5.0321017E+002	1.5906778E+002	5.2775281E+002	-1.7542061E+001
1.480000000000000E+002	3.651563085127342E+004	1.5855074E+003	5.2269586E+002	1.6424580E+002	5.4789380E+002	-1.7444193E+001
1.480000000000000E+002	3.651609912788367E+004	1.2587913E+003	5.5138007E+002	1.5290239E+002	5.7218799E+002	-1.5499147E+001
1.480000000000000E+002	3.651656486665376E+004	1.0003202E+003	5.7368884E+002	1.4779590E+002	5.9242090E+002	-1.4446617E+001
1.480000000000000E+002	3.651703412465064E+004	7.9423785E+002	5.9699463E+002	1.4785118E+002	6.1503052E+002	-1.3909943E+001
1.480000000000000E+002	3.651749962355400E+004	6.3100964E+002	6.2755823E+002	1.5624583E+002	6.4671637E+002	-1.3980916E+001
1.480000000000000E+002	3.651796635219082E+004	5.0144418E+002	5.5464319E+002	1.4597641E+002	5.7353131E+002	-1.4745270E+001
1.480000000000000E+002	3.651843587165454E+004	3.9808914E+002	6.6422144E+002	1.2627670E+002	6.7611829E+002	-1.0764179E+001
1.480000000000000E+002	3.651890208943794E+004	3.1631589E+002	6.7546985E+002	1.1820889E+002	6.8573529E+002	-9.9263821E+000
1.480000000000000E+002	3.651936707652797E+004	2.5104433E+002	6.8951196E+002	1.1512149E+002	6.9905627E+002	-9.4787207E+000
1.480000000000000E+002	3.651983435609820E+004	1.9955299E+002	7.1786737E+002	1.0858919E+002	7.2603387E+002	-8.6017132E+000
1.480000000000000E+002	3.652081789156096E+004	1.5842841E+002	4.5832553E+002	-7.7372360E+001	4.6481049E+002	9.5820608E+000
1.480000000000000E+002	3.652128258889099E+004	1.2584567E+002	7.4210406E+002	9.5362297E+001	7.4820612E+002	-7.3225269E+000
1.480000000000000E+002	3.652174984486113E+004	1.0003201E+002	7.6056854E+002	8.7219589E+001	7.6555322E+002	-6.5419211E+000
1.480000000000000E+002	3.652222040061804E+004	7.9415512E+001	7.7335468E+002	8.3822006E+001	7.7788403E+002	-6.1859999E+000
1.480000000000000E+002	3.652270101160230E+004	6.3082298E+001	7.8289154E+002	7.2157646E+001	7.8620984E+002	-5.2659664E+000
1.480000000000000E+002	3.652316736869240E+004	5.0144421E+001	6.7454022E+002	4.6677071E+001	6.7615326E+002	-3.9584634E+000
1.480000000000000E+002	3.652363687778279E+004	3.9808914E+001	7.9589069E+002	6.0850338E+001	7.9821350E+002	-4.3720798E+000
1.480000000000000E+002	3.652408362793853E+004	3.1629555E+001	8.0689862E+002	6.6317657E+001	8.0961932E+002	-4.6984844E+000
1.480000000000000E+002	3.652454909134866E+004	2.5104433E+001	8.1565216E+002	5.4007061E+001	8.1743817E+002	-3.7882159E+000
1.480000000000000E+002	3.652501637251879E+004	1.9955299E+001	8.1474689E+002	4.4229988E+001	8.1594653E+002	-3.1073537E+000
1.480000000000000E+002	3.652546212008782E+004	1.5857577E+001	8.3065961E+002	5.3741203E+001	8.3239624E+002	-3.7017074E+000
1.480000000000000E+002	3.652600900795532E+004	1.2600809E+001	8.2881641E+002	4.6771656E+001	8.3013507E+002	-3.2298820E+000
1.480000000000000E+002	3.652647483507218E+004	1.0003201E+001	8.3008484E+002	3.8173054E+001	8.3096210E+002	-2.6330020E+000
1.480000000000000E+002	3.652704987651430E+004	7.9395323E+000	8.3745099E+002	4.0715477E+001	8.3844019E+002	-2.7834339E+000
1.480000000000000E+002	3.652743136925355E+004	6.3105812E+000	8.4293726E+002	4.3060055E+001	8.4403638E+002	-2.9243181E+000
1.480000000000000E+002	3.652790033829049E+004	5.0144420E+000	8.5142224E+002	2.3209038E+001	8.5173853E+002	-1.5614470E+000
1.480000000000000E+002	3.652847535922611E+004	3.9778516E+000	8.5048523E+002	3.9806660E+001	8.5141626E+002	-2.6797531E+000
1.480000000000000E+002	3.652918244406162E+004	3.1603963E+000	8.5103668E+002	4.1752289E+001	8.5206024E+002	-2.8087077E+000
1.480000000000000E+002	3.653005982770573E+004	2.5136747E+000	8.5608264E+002	4.3703072E+001	8.5719745E+002	-2.9224160E+000
1.480000000000000E+002	3.653115284136072E+004	1.9970603E+000	8.6204065E+002	4.7934937E+001	8.6337238E+002	-3.1827316E+000
1.480000000000000E+002	3.653251923857612E+004	1.5846856E+000	8.6277197E+002	4.9659470E+001	8.6419995E+002	-3.2941985E+000
1.480000000000000E+002	3.653507105443778E+004	1.2596742E+000	8.7156116E+002	5.7236149E+001	8.7343854E+002	-3.7572665E+000
1.480000000000000E+002	3.653720944238524E+004	1.0000639E+000	8.7550854E+002	6.4303886E+001	8.7786682E+002	-4.2006869E+000
1.480000000000000E+002	3.653989234428026E+004	7.9443753E-001	8.8071802E+002	7.4041084E+001	8.8382483E+002	-4.8054991E+000
1.480000000000000E+002	3.654325678196945E+004	6.3126212E-001	8.8630933E+002	8.5073906E+001	8.9038293E+002	-5.4828353E+000
1.480000000000000E+002	3.654748808178221E+004	5.0118679E-001	8.9189978E+002	1.0042400E+002	8.9753564E+002	-6.4241958E+000
1.480000000000000E+002	3.655280752330308E+004	3.9774463E-001	8.9734088E+002	1.1715647E+002	9.0495654E+002	-7.4384398E+000
1.480000000000000E+002	3.655948898785247E+004	3.1619310E-001	9.0608508E+002	1.3716234E+002	9.1640802E+002	-8.6080275E+000
1.480000000000000E+002	3.656789068534161E+004	2.5117347E-001	9.1684473E+002	1.6456604E+002	9.3149677E+002	-1.0175763E+001
1.480000000000000E+002	3.657846757646021E+004	1.9933917E-001	9.2524213E+002	1.9851141E+002	9.4629791E+002	-1.2109277E+001
1.480000000000000E+002	3.659176247982221E+004	1.5846856E-001	9.3349420E+002	2.3510553E+002	9.6264532E+002	-1.4136251E+001
1.480000000000000E+002	3.660848762338329E+004	1.2590654E-001	9.4769403E+002	2.7886386E+002	9.8787097E+002	-1.6396791E+001
1.480000000000000E+002	3.662955744460295E+004	9.9904090E-002	9.6687421E+002	3.3851761E+002	1.0244218E+003	-1.9295940E+001
1.490000000000000E+002	3.675126145184552E+004	1.0000186E+006	7.9201309E+001	3.2731812E+001	8.5698418E+001	-2.2454016E+001
1.490000000000000E+002	3.675169545426738E+004	7.9433269E+005	7.9468765E+001	3.3203663E+001	8.6126465E+001	-2.2676161E+001
1.490000000000000E+002	3.675213046807598E+004	6.3095681E+005	8.3833603E+001	3.5504200E+001	9.1041862E+001	-2.2953047E+001
1.490000000000000E+002	3.675256447143108E+004	5.0120622E+005	8.8731491E+001	3.8676704E+001	9.6794449E+001	-2.3551653E+001
1.490000000000000E+002	3.675299846819951E+004	3.9810347E+005	9.3621864E+001	4.2243111E+001	1.0271092E+002	-2.4285368E+001
1.490000000000000E+002	3.675343345174141E+004	3.1622997E+005	9.9095871E+001	4.6606033E+001	1.0950851E+002	-2.5188190E+001
1.490000000000000E+002	3.675386846461671E+004	2.5118766E+005	1.0468233E+002	5.1562260E+001	1.1669215E+002	-2.6222982E+001
1.490000000000000E+002	3.675430246295850E+004	1.9954350E+005	1.1110844E+002	5.7432354E+001	1.2507423E+002	-2.7334604E+001
1.490000000000000E+002	3.675473646975379E+004	1.5848613E+005	1.1871798E+002	6.3772240E+001	1.3476222E+002	-2.8243547E+001
1.490000000000000E+002	3.675517045145552E+004	1.2590930E+005	1.2679964E+002	7.0703743E+001	1.4517978E+002	-2.9144127E+001
1.490000000000000E+002	3.675560446579743E+004	1.0000371E+005	1.3654935E+002	7.8609528E+001	1.5756009E+002	-2.9928427E+001
1.490000000000000E+002	3.675603945973917E+004	7.9433273E+004	1.4785533E+002	8.7031952E+001	1.7156853E+002	-3.0482304E+001
1.490000000000000E+002	3.675647344898764E+004	6.3093824E+004	1.6098059E+002	9.5458733E+001	1.8715533E+002	-3.0667215E+001
1.490000000000000E+002	3.675690746618283E+004	5.0122477E+004	1.7488164E+002	1.0489783E+002	2.0392926E+002	-3.0956251E+001
1.490000000000000E+002	3.675734146505804E+004	3.9814059E+004	1.9133583E+002	1.1359493E+002	2.2251564E+002	-3.0697350E+001
1.490000000000000E+002	3.675777546459995E+004	3.1621139E+004	2.0954376E+002	1.2232709E+002	2.4263657E+002	-3.0275452E+001
1.490000000000000E+002	3.675806945952127E+004	2.5116910E+004	2.2910353E+002	1.3047655E+002	2.6365234E+002	-2.9661907E+001
1.490000000000000E+002	3.675836345486942E+004	1.9948785E+004	2.5029166E+002	1.3851233E+002	2.8606219E+002	-2.8960302E+001
1.490000000000000E+002	3.675879845139792E+004	1.5847683E+004	2.7364532E+002	1.4497073E+002	3.0967447E+002	-2.7913568E+001
1.490000000000000E+002	3.675909245271934E+004	1.2590930E+004	2.9655963E+002	1.5043417E+002	3.3253278E+002	-2.6897062E+001
1.490000000000000E+002	3.675938646881410E+004	1.0002226E+004	3.2350867E+002	1.5649361E+002	3.5937183E+002	-2.5814844E+001
1.490000000000000E+002	3.675972099005757E+004	7.9439990E+003	3.4769431E+002	1.5949747E+002	3.8253204E+002	-2.4642298E+001
1.490000000000000E+002	3.676033650379523E+004	6.3077339E+003	3.7067191E+002	1.6432402E+002	4.0546274E+002	-2.3908377E+001
1.490000000000000E+002	3.676080566195224E+004	5.0116040E+003	4.0223331E+002	1.6659769E+002	4.3536929E+002	-2.2498444E+001
1.490000000000000E+002	3.676127268610912E+004	3.9812744E+003	4.2207291E+002	1.4149934E+002	4.4516019E+002	-1.8533655E+001
1.490000000000000E+002	3.676173965994595E+004	3.1610117E+003	4.5121329E+002	1.6540932E+002	4.8057639E+002	-2.0132324E+001
1.490000000000000E+002	3.676220666202271E+004	2.5108032E+003	4.7900787E+002	1.6916989E+002	5.0800296E+002	-1.9451551E+001
1.490000000000000E+002	3.676267365495290E+004	1.9956388E+003	5.0426358E+002	1.6127704E+002	5.2942615E+002	-1.7735672E+001
1.490000000000000E+002	3.676314066377630E+004	1.5855074E+003	5.2820453E+002	1.5368665E+002	5.5010870E+002	-1.6222910E+001
1.490000000000000E+002	3.676360892313326E+004	1.2587913E+003	5.5344531E+002	1.5612057E+002	5.7504376E+002	-1.5753152E+001
1.490000000000000E+002	3.676407468126336E+004	1.0003202E+003	5.7595447E+002	1.5406157E+002	5.9620343E+002	-1.4975403E+001
1.490000000000000E+002	3.676454294206019E+004	7.9423785E+002	5.9918182E+002	1.4435498E+002	6.1632556E+002	-1.3545573E+001
1.490000000000000E+002	3.676500839605689E+004	6.3100964E+002	6.1129480E+002	1.5259331E+002	6.3005243E+002	-1.4015917E+001
1.490000000000000E+002	3.676547515053372E+004	5.0144418E+002	5.3338794E+002	-3.6236243E+002	6.4483270E+002	3.4190620E+001
1.490000000000000E+002	3.676594466805074E+004	3.9808914E+002	6.6522949E+002	1.2846495E+002	6.7752014E+002	-1.0930056E+001
1.490000000000000E+002	3.676641089466080E+004	3.1631589E+002	6.8495233E+002	1.1795329E+002	6.9503430E+002	-9.7708759E+000
1.490000000000000E+002	3.676687588183087E+004	2.5104433E+002	7.0623358E+002	1.1499511E+002	7.1553461E+002	-9.2482347E+000
1.490000000000000E+002	3.676734315622761E+004	1.9955299E+002	7.1509784E+002	1.0745393E+002	7.2312604E+002	-8.5455942E+000
1.490000000000000E+002	3.676781570913154E+004	1.5842841E+002	5.5188953E+002	5.0437370E+001	5.5418945E+002	-5.2217751E+000
1.490000000000000E+002	3.676828038419480E+004	1.2584567E+002	7.4702734E+002	8.8406158E+001	7.5224030E+002	-6.7492170E+000
1.490000000000000E+002	3.676874768517830E+004	1.0003201E+002	7.6160889E+002	8.8830231E+001	7.6677173E+002	-6.6526332E+000
1.490000000000000E+002	3.676921819258860E+004	7.9415512E+001	7.6682764E+002	7.6784927E+001	7.7066241E+002	-5.7181506E+000
1.490000000000000E+002	3.676969882431952E+004	6.3082298E+001	7.8048083E+002	6.7726250E+001	7.8341382E+002	-4.9594202E+000
1.490000000000000E+002	3.677016517442290E+004	5.0144421E+001	5.0207678E+002	3.1772263E+002	5.9416223E+002	-3.2326317E+001
1.490000000000000E+002	3.677063469332654E+004	3.9808914E+001	8.0390710E+002	6.3706226E+001	8.0642737E+002	-4.5309787E+000
1.490000000000000E+002	3.677108143150900E+004	3.1629555E+001	7.9675275E+002	5.6512970E+001	7.9875446E+002	-4.0571442E+000
1.490000000000000E+002	3.677154689321242E+004	2.5104433E+001	8.1847052E+002	5.1617149E+001	8.2009656E+002	-3.6086006E+000
1.490000000000000E+002	3.677201417192933E+004	1.9955299E+001	8.1535101E+002	4.9478535E+001	8.1685089E+002	-3.4726629E+000
1.490000000000000E+002	3.677245991541829E+004	1.5857577E+001	8.2441504E+002	4.0528305E+001	8.2541064E+002	-2.8143990E+000
1.490000000000000E+002	3.677300680309918E+004	1.2600809E+001	8.2967291E+002	4.2490211E+001	8.3076025E+002	-2.9317391E+000
1.490000000000000E+002	3.677347264797592E+004	1.0003201E+001	8.3224963E+002	4.0537476E+001	8.3323633E+002	-2.7885766E+000
1.490000000000000E+002	3.677404765411152E+004	7.9395323E+000	8.4004749E+002	3.9286373E+001	8.4096564E+002	-2.6775920E+000
1.490000000000000E+002	3.677442914738401E+004	6.3105812E+000	8.4398120E+002	4.1561832E+001	8.4500397E+002	-2.8192515E+000
1.490000000000000E+002	3.677489814620768E+004	5.0144420E+000	6.1661823E+002	1.5791258E+002	6.3651740E+002	-1.4364422E+001
1.490000000000000E+002	3.677547316711646E+004	3.9778516E+000	8.5007843E+002	4.0426884E+001	8.5103918E+002	-2.7227440E+000
1.490000000000000E+002	3.677618025093869E+004	3.1603963E+000	8.5700476E+002	4.1114342E+001	8.5799042E+002	-2.7466283E+000
1.490000000000000E+002	3.677705764036952E+004	2.5136747E+000	8.6040271E+002	4.0997719E+001	8.6137891E+002	-2.7280493E+000
1.490000000000000E+002	3.677815065463795E+004	1.9970603E+000	8.6380383E+002	4.7960968E+001	8.6513428E+002	-3.1779699E+000
1.490000000000000E+002	3.677951704790653E+004	1.5846856E+000	8.6654657E+002	5.1653606E+001	8.6808472E+002	-3.4112833E+000
1.490000000000000E+002	3.678122498361906E+004	1.2596742E+000	8.7180939E+002	5.6525383E+001	8.7363995E+002	-3.7096858E+000
1.490000000000000E+002	3.678336316543334E+004	1.0000639E+000	8.7531641E+002	6.5279099E+001	8.7774719E+002	-4.2650928E+000
1.490000000000000E+002	3.678735299672734E+004	7.9443753E-001	8.8161127E+002	7.3979591E+001	8.8470978E+002	-4.7966847E+000
1.490000000000000E+002	3.679071882433657E+004	6.3126212E-001	8.8814655E+002	8.5368057E+001	8.9223987E+002	-5.4903655E+000
1.490000000000000E+002	3.679494811516267E+004	5.0118679E-001	8.9297833E+002	1.0042641E+002	8.9860767E+002	-6.4166546E+000
1.490000000000000E+002	3.680026753791014E+004	3.9774463E-001	8.9953375E+002	1.1657235E+002	9.0705573E+002	-7.3839211E+000
1.490000000000000E+002	3.680694797459280E+004	3.1619310E-001	9.0881396E+002	1.3783923E+002	9.1920752E+002	-8.6242847E+000
1.490000000000000E+002	3.681534972738870E+004	2.5117347E-001	9.1856842E+002	1.6569095E+002	9.3339246E+002	-1.0225036E+001
1.490000000000000E+002	3.682592459384049E+004	1.9933917E-001	9.2613635E+002	1.9836964E+002	9.4714258E+002	-1.2089543E+001
1.490000000000000E+002	3.683922056933574E+004	1.5846856E-001	9.3555988E+002	2.3424435E+002	9.6443909E+002	-1.4056667E+001
1.490000000000000E+002	3.685594568473700E+004	1.2590654E-001	9.5127008E+002	2.7916904E+002	9.9138800E+002	-1.6355370E+001
1.490000000000000E+002	3.687701563144990E+004	9.9904090E-002	9.6840784E+002	3.4097250E+002	1.0266820E+003	-1.9396961E+001
1.500000000000000E+002	3.699872026277264E+004	1.0000186E+006	7.8407089E+001	3.3762962E+001	8.5367493E+001	-2.3297249E+001
1.500000000000000E+002	3.699915425924771E+004	7.9433269E+005	7.9667305E+001	3.3169369E+001	8.6296501E+001	-2.2604334E+001
1.500000000000000E+002	3.699958827940281E+004	6.3095681E+005	8.3900436E+001	3.5666843E+001	9.1166916E+001	-2.3030788E+001
1.500000000000000E+002	3.700002327521140E+004	5.0120622E+005	8.8850304E+001	3.8767159E+001	9.6939514E+001	-2.3572603E+001
1.500000000000000E+002	3.700045727179328E+004	3.9810347E+005	9.3706398E+001	4.2399170E+001	1.0285222E+002	-2.4345242E+001
1.500000000000000E+002	3.700089126645506E+004	3.1622997E+005	9.9042686E+001	4.6634003E+001	1.0947230E+002	-2.5213285E+001
1.500000000000000E+002	3.700132626130362E+004	2.5118766E+005	1.0485239E+002	5.1606754E+001	1.1686436E+002	-2.6205713E+001
1.500000000000000E+002	3.700176026913873E+004	1.9954350E+005	1.1151888E+002	5.7172470E+001	1.2532019E+002	-2.7142891E+001
1.500000000000000E+002	3.700219425705401E+004	1.5848613E+005	1.1874323E+002	6.3759270E+001	1.3477834E+002	-2.8233610E+001
1.500000000000000E+002	3.700262926848920E+004	1.2590930E+005	1.2701740E+002	7.0791115E+001	1.4541252E+002	-2.9132410E+001
1.500000000000000E+002	3.700306326579093E+004	1.0000371E+005	1.3702437E+002	7.8758179E+001	1.5804597E+002	-2.9889212E+001
1.500000000000000E+002	3.700349726157286E+004	7.9433273E+004	1.4838869E+002	8.7039497E+001	1.7203220E+002	-3.0394361E+001
1.500000000000000E+002	3.700393127759465E+004	6.3093824E+004	1.6077345E+002	9.5685005E+001	1.8709282E+002	-3.0759172E+001
1.500000000000000E+002	3.700436526433658E+004	5.0122477E+004	1.7589359E+002	1.0493456E+002	2.0481654E+002	-3.0819448E+001
1.500000000000000E+002	3.700479926129174E+004	3.9814059E+004	1.9164366E+002	1.1372757E+002	2.2284805E+002	-3.0686268E+001
1.500000000000000E+002	3.700523427243344E+004	3.1621139E+004	2.1004172E+002	1.2338197E+002	2.4359933E+002	-3.0430679E+001
1.500000000000000E+002	3.700552826740826E+004	2.5116910E+004	2.2980911E+002	1.3089613E+002	2.6447311E+002	-2.9665251E+001
1.500000000000000E+002	3.700582226774306E+004	1.9948785E+004	2.5072466E+002	1.3835291E+002	2.8636407E+002	-2.8890448E+001
1.500000000000000E+002	3.700625625979155E+004	1.5847683E+004	2.7348663E+002	1.4539735E+002	3.0973428E+002	-2.7997047E+001
1.500000000000000E+002	3.700655025433970E+004	1.2590930E+004	2.9717136E+002	1.5177016E+002	3.3368396E+002	-2.7054127E+001
