cycle number	time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
4.000000000000000E+002	5.374228602187522E+004	1.0002226E+004	9.3350996E+003	7.7536855E+003	1.2135227E+004	-3.9712849E+001
4.000000000000000E+002	5.374262054058543E+004	7.9439990E+003	1.0092709E+004	9.0156094E+003	1.3533070E+004	-4.1773762E+001
4.000000000000000E+002	5.374301706489874E+004	6.3077339E+003	1.1511798E+004	9.4776221E+003	1.4911298E+004	-3.9464504E+001
4.000000000000000E+002	5.374348624009569E+004	5.0116040E+003	1.1909517E+004	1.0808807E+004	1.6083124E+004	-4.2226170E+001
4.000000000000000E+002	5.374395319225245E+004	3.9812744E+003	1.2869361E+004	1.1183317E+004	1.7049547E+004	-4.0990242E+001
4.000000000000000E+002	5.374442019790271E+004	3.1610117E+003	1.7755506E+004	1.2627830E+004	2.1788072E+004	-3.5420681E+001
4.000000000000000E+002	5.374539619517839E+004	2.5108032E+003	2.0276184E+004	1.9873826E+004	2.8391770E+004	-4.4425838E+001
4.000000000000000E+002	5.374586423797521E+004	1.9956388E+003	-5.3119617E+000	8.5801680E+003	8.5801699E+003	-9.0035469E+001
4.000000000000000E+002	5.374658621995829E+004	1.5855074E+003	2.0248359E+004	2.4603000E+004	3.1863830E+004	-5.0545494E+001
4.000000000000000E+002	5.374705447499512E+004	1.2587913E+003	2.3861203E+004	1.9861324E+004	3.1045600E+004	-3.9772945E+001
4.000000000000000E+002	5.374752023304522E+004	1.0003202E+003	2.5873697E+004	2.2801254E+004	3.4486887E+004	-4.1388187E+001
4.010000000000000E+002	5.386903880747844E+004	1.0000186E+006	5.2767688E+002	1.4328657E+003	1.5269404E+003	-6.9782921E+001
4.010000000000000E+002	5.386947281011369E+004	7.9433269E+005	6.4946600E+002	1.3395613E+003	1.4887009E+003	-6.4134277E+001
4.010000000000000E+002	5.386990782696218E+004	6.3095681E+005	7.8106921E+002	1.4100649E+003	1.6119406E+003	-6.1016865E+001
4.010000000000000E+002	5.387034182751738E+004	5.0120622E+005	9.3242487E+002	1.5543295E+003	1.8125552E+003	-5.9040928E+001
4.010000000000000E+002	5.387077582265926E+004	3.9810347E+005	1.1015792E+003	1.7200660E+003	2.0425729E+003	-5.7363342E+001
4.010000000000000E+002	5.387120981782768E+004	3.1622997E+005	1.3494889E+003	1.9459775E+003	2.3681108E+003	-5.5259617E+001
4.010000000000000E+002	5.387164481091622E+004	2.5118766E+005	1.6184646E+003	2.1451851E+003	2.6872378E+003	-5.2966766E+001
4.010000000000000E+002	5.387207880307134E+004	1.9954350E+005	1.9660457E+003	2.4568545E+003	3.1466602E+003	-5.1332203E+001
4.010000000000000E+002	5.387251280834666E+004	1.5848613E+005	2.1374714E+003	2.5159006E+003	3.3012937E+003	-4.9649269E+001
4.010000000000000E+002	5.387294680295500E+004	1.2590930E+005	2.5310796E+003	2.9485295E+003	3.8858962E+003	-4.9356518E+001
4.010000000000000E+002	5.387338082263013E+004	1.0000371E+005	3.1886262E+003	3.2229995E+003	4.5337690E+003	-4.5307163E+001
4.010000000000000E+002	5.387381480606529E+004	7.9433273E+004	4.4662822E+003	3.4384861E+003	5.6365649E+003	-3.7591831E+001
4.010000000000000E+002	5.387455981482286E+004	6.3093824E+004	3.9295583E+003	3.8063628E+003	5.4708159E+003	-4.4087635E+001
4.010000000000000E+002	5.387499380543130E+004	5.0122477E+004	4.4674946E+003	4.1230488E+003	6.0793125E+003	-4.2703899E+001
4.010000000000000E+002	5.387542781446665E+004	3.9814059E+004	4.9725693E+003	4.5322930E+003	6.7281592E+003	-4.2347885E+001
4.010000000000000E+002	5.387586282318167E+004	3.1621139E+004	5.5704263E+003	4.9469497E+003	7.4499639E+003	-4.1607445E+001
4.010000000000000E+002	5.387629682784359E+004	2.5116910E+004	6.2396733E+003	5.4222212E+003	8.2664385E+003	-4.0990353E+001
4.010000000000000E+002	5.387673081458535E+004	1.9948785E+004	6.8470142E+003	6.1097773E+003	9.1766543E+003	-4.1743401E+001
4.010000000000000E+002	5.387702582041360E+004	1.5847683E+004	7.6445557E+003	6.5259302E+003	1.0051219E+004	-4.0486401E+001
4.010000000000000E+002	5.387732080469502E+004	1.2590930E+004	8.7420225E+003	7.0509751E+003	1.1231171E+004	-3.8888298E+001
4.010000000000000E+002	5.387775482701010E+004	1.0002226E+004	9.9259053E+003	7.4023975E+003	1.2382208E+004	-3.6714306E+001
4.010000000000000E+002	5.387809032153379E+004	7.9439990E+003	1.0319810E+004	8.5731055E+003	1.3416281E+004	-3.9717857E+001
4.010000000000000E+002	5.387848688454041E+004	6.3077339E+003	1.1567513E+004	9.5219385E+003	1.4982479E+004	-3.9459919E+001
4.010000000000000E+002	5.387895603955060E+004	5.0116040E+003	1.2504216E+004	9.7764531E+003	1.5872443E+004	-3.8020164E+001
4.010000000000000E+002	5.387942299354752E+004	3.9812744E+003	1.9795717E+004	1.3787230E+004	2.4123809E+004	-3.4856262E+001
4.010000000000000E+002	5.387989002026431E+004	3.1610117E+003	1.3971076E+004	1.1736968E+004	1.8246846E+004	-4.0033298E+001
4.010000000000000E+002	5.388035699914105E+004	2.5108032E+003	1.6437797E+004	1.2072888E+004	2.0394994E+004	-3.6295753E+001
4.010000000000000E+002	5.388149300362484E+004	1.9956388E+003	6.1571221E+003	-2.3363850E+003	6.5855029E+003	2.0779778E+001
4.010000000000000E+002	5.388218303797959E+004	1.5855074E+003	1.9912307E+004	-5.3959165E+003	2.0630459E+004	1.5162111E+001
4.010000000000000E+002	5.388265228941650E+004	1.2587913E+003	2.2495504E+004	2.1376791E+004	3.1032480E+004	-4.3539314E+001
4.010000000000000E+002	5.388337303697271E+004	1.0003202E+003	2.4214781E+004	2.2623801E+004	3.3138980E+004	-4.3054565E+001
4.020000000000000E+002	5.400489162199257E+004	1.0000186E+006	6.4920673E+002	1.3031172E+003	1.4558790E+003	-6.3517735E+001
4.020000000000000E+002	5.400532561364095E+004	7.9433269E+005	2.7268286E+002	7.6790057E+002	8.1487866E+002	-7.0449959E+001
4.020000000000000E+002	5.400575961982273E+004	6.3095681E+005	7.7534766E+002	1.3929288E+003	1.5941815E+003	-6.0898323E+001
4.020000000000000E+002	5.400619462429802E+004	5.0120622E+005	9.6784332E+002	1.5184156E+003	1.8006406E+003	-5.7486423E+001
4.020000000000000E+002	5.400662861205311E+004	3.9810347E+005	1.1185321E+003	1.7299655E+003	2.0600715E+003	-5.7114777E+001
4.020000000000000E+002	5.400706361978175E+004	3.1622997E+005	1.3429246E+003	1.9413765E+003	2.3605908E+003	-5.5326904E+001
4.020000000000000E+002	5.400749760743021E+004	2.5118766E+005	1.5786448E+003	2.1795300E+003	2.6911838E+003	-5.4083992E+001
4.020000000000000E+002	5.400793161070533E+004	1.9954350E+005	1.8565497E+003	2.4171289E+003	3.0478335E+003	-5.2472836E+001
4.020000000000000E+002	5.400836662094056E+004	1.5848613E+005	2.2549353E+003	2.8705823E+003	3.6503391E+003	-5.1849216E+001
4.020000000000000E+002	5.400880061045568E+004	1.2590930E+005	2.5180393E+003	2.9010020E+003	3.8413975E+003	-4.9042358E+001
4.020000000000000E+002	5.400923462463758E+004	1.0000371E+005	2.9690447E+003	3.2778550E+003	4.4226191E+003	-4.7830067E+001
4.020000000000000E+002	5.400966860697937E+004	7.9433273E+004	4.3252764E+003	1.6719559E+003	4.6371816E+003	-2.1134243E+001
4.020000000000000E+002	5.401041360621684E+004	6.3093824E+004	3.9309690E+003	3.7536399E+003	5.4352856E+003	-4.3678082E+001
4.020000000000000E+002	5.401084760943870E+004	5.0122477E+004	4.4236284E+003	4.2044888E+003	6.1029678E+003	-4.3545097E+001
4.020000000000000E+002	5.401128162356716E+004	3.9814059E+004	4.9654688E+003	4.6496563E+003	6.8025864E+003	-4.3118771E+001
4.020000000000000E+002	5.401171560710896E+004	3.1621139E+004	5.5466816E+003	5.1302832E+003	7.5554937E+003	-4.2766613E+001
4.020000000000000E+002	5.401215062793088E+004	2.5116910E+004	6.3373442E+003	5.4917842E+003	8.3857988E+003	-4.0911385E+001
4.020000000000000E+002	5.401258561827271E+004	1.9948785E+004	7.0197451E+003	5.9486631E+003	9.2012725E+003	-4.0278564E+001
4.020000000000000E+002	5.401287960700749E+004	1.5847683E+004	7.7812148E+003	6.6394023E+003	1.0228830E+004	-4.0472813E+001
4.020000000000000E+002	5.401331360678945E+004	1.2590930E+004	8.4855088E+003	7.0993423E+003	1.1063657E+004	-3.9917305E+001
4.020000000000000E+002	5.401360862232419E+004	1.0002226E+004	9.4065557E+003	7.9896328E+003	1.2341698E+004	-4.0343525E+001
4.020000000000000E+002	5.401394312898105E+004	7.9439990E+003	1.0459026E+004	7.9371978E+003	1.3129750E+004	-3.7194317E+001
4.020000000000000E+002	5.401433965668088E+004	6.3077339E+003	1.2379095E+004	9.2176865E+003	1.5433979E+004	-3.6672005E+001
4.020000000000000E+002	5.401480881921131E+004	5.0116040E+003	1.1795916E+004	1.0736971E+004	1.5950742E+004	-4.2309334E+001
4.020000000000000E+002	5.401527582278149E+004	3.9812744E+003	1.3037429E+004	1.2473854E+004	1.8043602E+004	-4.3734474E+001
4.020000000000000E+002	5.401574279848492E+004	3.1610117E+003	1.6196174E+004	1.3062675E+004	2.0807439E+004	-3.8887161E+001
4.020000000000000E+002	5.401620979728166E+004	2.5108032E+003	1.6324536E+004	1.4522271E+004	2.1849184E+004	-4.1656219E+001
4.020000000000000E+002	5.401667681967851E+004	1.9956388E+003	1.8276531E+004	1.6700041E+004	2.4757281E+004	-4.2419270E+001
4.020000000000000E+002	5.401714381839539E+004	1.5855074E+003	1.8835492E+004	1.6086630E+004	2.4770051E+004	-4.0499294E+001
4.020000000000000E+002	5.401761207588564E+004	1.2587913E+003	6.0201587E+003	4.0115466E+003	7.2342808E+003	-3.3677597E+001
4.020000000000000E+002	5.401807779884234E+004	1.0003202E+003	3.1179982E+004	-7.3770039E+003	3.2040779E+004	1.3311083E+001
4.030000000000000E+002	5.413959641500865E+004	1.0000186E+006	4.0401910E+002	1.3944084E+003	1.4517598E+003	-7.3841461E+001
4.030000000000000E+002	5.414003142156394E+004	7.9433269E+005	7.0237164E+002	1.2893025E+003	1.4682053E+003	-6.1419834E+001
4.030000000000000E+002	5.414046542089240E+004	6.3095681E+005	8.1610529E+002	1.4012996E+003	1.6216252E+003	-5.9783833E+001
4.030000000000000E+002	5.414089941320760E+004	5.0120622E+005	9.2924854E+002	1.5433470E+003	1.8015057E+003	-5.8947872E+001
4.030000000000000E+002	5.414133340653603E+004	3.9810347E+005	1.0654917E+003	1.7734135E+003	2.0688809E+003	-5.9001961E+001
4.030000000000000E+002	5.414176741157123E+004	3.1622997E+005	1.3056460E+003	1.8852827E+003	2.2932515E+003	-5.5295597E+001
4.030000000000000E+002	5.414220142348646E+004	2.5118766E+005	1.6061847E+003	2.1788059E+003	2.7068477E+003	-5.3602886E+001
4.030000000000000E+002	5.414263642396155E+004	1.9954350E+005	1.5448292E+003	3.3031992E+003	3.6465906E+003	-6.4935608E+001
4.030000000000000E+002	5.414307041838346E+004	1.5848613E+005	2.4138809E+003	2.7182922E+003	3.6353726E+003	-4.8394485E+001
4.030000000000000E+002	5.414350441635191E+004	1.2590930E+005	2.5033103E+003	2.8875156E+003	3.8215586E+003	-4.9076588E+001
4.030000000000000E+002	5.414393842496036E+004	1.0000371E+005	2.8429219E+003	3.0587461E+003	4.1758989E+003	-4.7094376E+001
4.030000000000000E+002	5.414437240412890E+004	7.9433273E+004	3.3260486E+003	3.4480781E+003	4.7908081E+003	-4.6032021E+001
4.030000000000000E+002	5.414511840504641E+004	6.3093824E+004	3.8878196E+003	3.8537014E+003	5.4741353E+003	-4.4747490E+001
4.030000000000000E+002	5.414555341501487E+004	5.0122477E+004	4.6305518E+003	4.1237974E+003	6.2006221E+003	-4.1687073E+001
4.030000000000000E+002	5.414598741666350E+004	3.9814059E+004	4.9516812E+003	4.5343486E+003	6.7141240E+003	-4.2480930E+001
4.030000000000000E+002	5.414642140740523E+004	3.1621139E+004	5.5681143E+003	4.9958398E+003	7.4807964E+003	-4.1899185E+001
4.030000000000000E+002	5.414685641681385E+004	2.5116910E+004	6.4080093E+003	5.4202471E+003	8.3929531E+003	-4.0226383E+001
4.030000000000000E+002	5.414729042054235E+004	1.9948785E+004	6.9748911E+003	6.1029165E+003	9.2679395E+003	-4.1185398E+001
4.030000000000000E+002	5.414758440826368E+004	1.5847683E+004	7.6993730E+003	6.5475200E+003	1.0106946E+004	-4.0377724E+001
4.030000000000000E+002	5.414801842884556E+004	1.2590930E+004	8.6774189E+003	7.2534170E+003	1.1309715E+004	-3.9892105E+001
4.030000000000000E+002	5.414831242312700E+004	1.0002226E+004	9.4128477E+003	8.0636040E+003	1.2394491E+004	-4.0585323E+001
4.030000000000000E+002	5.414864693898393E+004	7.9439990E+003	1.1163467E+004	8.7760928E+003	1.4200099E+004	-3.8172447E+001
4.030000000000000E+002	5.414904346436379E+004	6.3077339E+003	1.1496320E+004	1.0558740E+004	1.5609368E+004	-4.2565769E+001
4.030000000000000E+002	5.414951262321410E+004	5.0116040E+003	1.4664716E+004	8.4170498E+003	1.6908596E+004	-2.9854364E+001
4.030000000000000E+002	5.415042359525990E+004	3.9812744E+003	4.6262253E+002	7.4507266E+003	7.4650752E+003	-8.6447014E+001
4.030000000000000E+002	5.415089059472337E+004	3.1610117E+003	1.4586828E+004	1.1575726E+004	1.8621842E+004	-3.8434597E+001
4.030000000000000E+002	5.415135762338701E+004	2.5108032E+003	1.7394719E+004	1.6863535E+004	2.4227156E+004	-4.4111683E+001
4.030000000000000E+002	5.415182464199708E+004	1.9956388E+003	1.9628672E+004	1.6487383E+004	2.5634324E+004	-4.0029057E+001
4.030000000000000E+002	5.415229162132717E+004	1.5855074E+003	2.1065082E+004	1.8469182E+004	2.8015145E+004	-4.1243237E+001
4.030000000000000E+002	5.415276087415079E+004	1.2587913E+003	2.4281686E+004	2.1647402E+004	3.2530145E+004	-4.1717373E+001
4.030000000000000E+002	5.415348160277377E+004	1.0003202E+003	2.5780443E+004	2.2134891E+004	3.3979180E+004	-4.0649132E+001
4.040000000000000E+002	5.427500122078042E+004	1.0000186E+006	4.8632764E+002	1.4400781E+003	1.5199801E+003	-7.1339699E+001
4.040000000000000E+002	5.427543520440219E+004	7.9433269E+005	6.5728906E+002	1.2993501E+003	1.4561385E+003	-6.3166985E+001
4.040000000000000E+002	5.427587022122409E+004	6.3095681E+005	7.6973645E+002	1.4039242E+003	1.6010925E+003	-6.1265144E+001
4.040000000000000E+002	5.427630421215255E+004	5.0120622E+005	1.0155412E+003	1.6161024E+003	1.9086935E+003	-5.7855194E+001
4.040000000000000E+002	5.427673820465442E+004	3.9810347E+005	1.0584767E+003	1.6895151E+003	1.9936986E+003	-5.7932968E+001
4.040000000000000E+002	5.427717322123633E+004	3.1622997E+005	1.3304749E+003	1.9618420E+003	2.3704404E+003	-5.5855808E+001
4.040000000000000E+002	5.427760722069803E+004	2.5118766E+005	1.6268245E+003	2.0781387E+003	2.6391699E+003	-5.1945175E+001
4.040000000000000E+002	5.427804122970672E+004	1.9954350E+005	1.7110088E+003	1.2607792E+003	2.1253506E+003	-3.6385132E+001
4.040000000000000E+002	5.427847521482175E+004	1.5848613E+005	2.2928877E+003	2.5974043E+003	3.4646563E+003	-4.8563183E+001
4.040000000000000E+002	5.427890922921698E+004	1.2590930E+005	2.5116477E+003	3.2626082E+003	4.1174004E+003	-5.2409908E+001
4.040000000000000E+002	5.427934422163881E+004	1.0000371E+005	3.0451548E+003	3.1089912E+003	4.3518726E+003	-4.5594303E+001
4.040000000000000E+002	5.428008921770292E+004	7.9433273E+004	3.5306687E+003	3.3492131E+003	4.8665029E+003	-4.3489185E+001
4.040000000000000E+002	5.428052322900470E+004	6.3093824E+004	3.8424858E+003	3.8059404E+003	5.4083159E+003	-4.4726234E+001
4.040000000000000E+002	5.428095822140004E+004	5.0122477E+004	4.4549355E+003	4.1703154E+003	6.1022935E+003	-4.3110012E+001
4.040000000000000E+002	5.428139221360849E+004	3.9814059E+004	4.9079229E+003	4.5772134E+003	6.7110796E+003	-4.3003132E+001
4.040000000000000E+002	5.428182722528372E+004	3.1621139E+004	5.6064878E+003	4.9544512E+003	7.4819312E+003	-4.1467022E+001
4.040000000000000E+002	5.428226120738545E+004	2.5116910E+004	6.3600005E+003	5.4134854E+003	8.3519717E+003	-4.0403660E+001
4.040000000000000E+002	5.428269522242062E+004	1.9948785E+004	7.4984487E+003	5.8950215E+003	9.5382393E+003	-3.8173206E+001
4.040000000000000E+002	5.428298920830217E+004	1.5847683E+004	7.8036689E+003	6.6869517E+003	1.0276798E+004	-4.0593220E+001
4.040000000000000E+002	5.428342322709726E+004	1.2590930E+004	8.3452441E+003	7.3236709E+003	1.1103119E+004	-4.1269741E+001
4.040000000000000E+002	5.428371820729878E+004	1.0002226E+004	8.7341621E+003	7.3667456E+003	1.1426046E+004	-4.0145638E+001
4.040000000000000E+002	5.428405272120901E+004	7.9439990E+003	1.0285644E+004	8.5146416E+003	1.3352662E+004	-3.9618572E+001
4.040000000000000E+002	5.428444928613555E+004	6.3077339E+003	1.1812130E+004	1.0560642E+004	1.5844670E+004	-4.1798325E+001
4.040000000000000E+002	5.428491844399920E+004	5.0116040E+003	1.1414590E+004	1.0441034E+004	1.5469585E+004	-4.2449455E+001
4.040000000000000E+002	5.428589440975490E+004	3.9812744E+003	5.0049146E+003	3.4404683E+003	6.0733838E+003	-3.4505333E+001
4.040000000000000E+002	5.428636243913852E+004	3.1610117E+003	1.4732837E+004	1.3831803E+004	2.0208297E+004	-4.3193279E+001
4.040000000000000E+002	5.428682940665528E+004	2.5108032E+003	1.5815189E+004	1.5774487E+004	2.2337293E+004	-4.4926178E+001
4.040000000000000E+002	5.428729743438552E+004	1.9956388E+003	1.9579508E+004	1.6188194E+004	2.5405014E+004	-3.9583694E+001
4.040000000000000E+002	5.428776440691564E+004	1.5855074E+003	2.1703250E+004	1.8031771E+004	2.8216588E+004	-3.9720913E+001
4.040000000000000E+002	5.428823266693903E+004	1.2587913E+003	2.4677510E+004	2.0109342E+004	3.1833396E+004	-3.9176086E+001
4.040000000000000E+002	5.428895240969543E+004	1.0003202E+003	2.6301213E+004	2.2632000E+004	3.4698145E+004	-4.0711754E+001
4.050000000000000E+002	5.441031300745404E+004	1.0000186E+006	4.6160303E+002	1.4144795E+003	1.4878944E+003	-7.1926361E+001
4.050000000000000E+002	5.441074701336911E+004	7.9433269E+005	6.6643433E+002	1.3243070E+003	1.4825397E+003	-6.3286976E+001
4.050000000000000E+002	5.441118102573778E+004	6.3095681E+005	7.9880341E+002	1.4035088E+003	1.6149067E+003	-6.0353745E+001
4.050000000000000E+002	5.441161501629278E+004	5.0120622E+005	9.1663867E+002	1.5060369E+003	1.7630580E+003	-5.8673512E+001
4.050000000000000E+002	5.441204901087470E+004	3.9810347E+005	1.1101217E+003	1.7870797E+003	2.1038118E+003	-5.8151733E+001
4.050000000000000E+002	5.441248302622978E+004	3.1622997E+005	1.3290620E+003	1.9105869E+003	2.3273909E+003	-5.5176357E+001
4.050000000000000E+002	5.441291703102505E+004	2.5118766E+005	1.5994865E+003	2.1378406E+003	2.6699661E+003	-5.3196953E+001
4.050000000000000E+002	5.441335202331352E+004	1.9954350E+005	2.0323842E+003	1.9480511E+003	2.8152244E+003	-4.3786263E+001
4.050000000000000E+002	5.441378601125529E+004	1.5848613E+005	2.0851914E+003	2.6573120E+003	3.3777700E+003	-5.1878742E+001
4.050000000000000E+002	5.441422000746394E+004	1.2590930E+005	2.7076587E+003	3.1848079E+003	4.1802412E+003	-4.9629490E+001
4.050000000000000E+002	5.441465400959237E+004	1.0000371E+005	3.1367175E+003	3.2637502E+003	4.5267056E+003	-4.6137024E+001
4.050000000000000E+002	5.441539901360311E+004	7.9433273E+004	3.5804988E+003	3.3977080E+003	4.9360298E+003	-4.3499508E+001
4.050000000000000E+002	5.441583302786504E+004	6.3093824E+004	3.8886643E+003	3.7883762E+003	5.4289507E+003	-4.4251568E+001
4.050000000000000E+002	5.441626701514015E+004	5.0122477E+004	4.5090469E+003	4.1972461E+003	6.1602256E+003	-4.2948925E+001
4.050000000000000E+002	5.441670101633528E+004	3.9814059E+004	4.9024009E+003	4.5173848E+003	6.6663560E+003	-4.2659447E+001
4.050000000000000E+002	5.441713500833046E+004	3.1621139E+004	5.6861343E+003	5.0397344E+003	7.5980947E+003	-4.1551212E+001
4.050000000000000E+002	5.441757001877896E+004	2.5116910E+004	6.1698203E+003	5.4205850E+003	8.2127598E+003	-4.1301392E+001
4.050000000000000E+002	5.441800402978755E+004	1.9948785E+004	6.8129678E+003	5.7560596E+003	8.9190107E+003	-4.0193401E+001
4.050000000000000E+002	5.441829801841569E+004	1.5847683E+004	7.7239321E+003	6.6113291E+003	1.0167045E+004	-4.0561996E+001
4.050000000000000E+002	5.441873300806410E+004	1.2590930E+004	8.5008848E+003	6.9359146E+003	1.0971415E+004	-3.9211182E+001
4.050000000000000E+002	5.441902702775889E+004	1.0002226E+004	9.1251455E+003	7.0313853E+003	1.1519925E+004	-3.7616066E+001
4.050000000000000E+002	5.441936152766901E+004	7.9439990E+003	1.0421597E+004	8.2741309E+003	1.3306800E+004	-3.8447498E+001
4.050000000000000E+002	5.441975806854240E+004	6.3077339E+003	1.1317435E+004	9.7790088E+003	1.4957050E+004	-4.0829174E+001
4.050000000000000E+002	5.442022722821933E+004	5.0116040E+003	1.4556373E+004	9.6157188E+003	1.7445631E+004	-3.3448143E+001
4.050000000000000E+002	5.442069423144276E+004	3.9812744E+003	-9.9475732E+002	1.6841186E+004	1.6870539E+004	-9.3380356E+001
4.050000000000000E+002	5.442116120319965E+004	3.1610117E+003	1.6760402E+004	1.4674399E+004	2.2276648E+004	-4.1203438E+001
4.050000000000000E+002	5.442162823159649E+004	2.5108032E+003	1.7200750E+004	1.4751472E+004	2.2659914E+004	-4.0616596E+001
4.050000000000000E+002	5.442209521385992E+004	1.9956388E+003	2.0048758E+004	1.5030505E+004	2.5057311E+004	-3.6858807E+001
4.050000000000000E+002	5.442256219660345E+004	1.5855074E+003	2.0155383E+004	1.8174350E+004	2.7139389E+004	-4.2041359E+001
4.050000000000000E+002	5.442303049940028E+004	1.2587913E+003	2.4481342E+004	2.2389852E+004	3.3175918E+004	-4.2445038E+001
4.050000000000000E+002	5.442375020988991E+004	1.0003202E+003	2.5543217E+004	2.2202348E+004	3.3843762E+004	-4.0997406E+001
4.060000000000000E+002	5.454510982351511E+004	1.0000186E+006	5.9586761E+002	1.5290552E+003	1.6410570E+003	-6.8709305E+001
4.060000000000000E+002	5.454554382321693E+004	7.9433269E+005	6.5550702E+002	1.3290706E+003	1.4819305E+003	-6.3747158E+001
4.060000000000000E+002	5.454597781766544E+004	6.3095681E+005	7.6421277E+002	1.3887371E+003	1.5851219E+003	-6.1176304E+001
4.060000000000000E+002	5.454641180960729E+004	5.0120622E+005	9.5583374E+002	1.4804504E+003	1.7622008E+003	-5.7152214E+001
4.060000000000000E+002	5.454684583242913E+004	3.9810347E+005	1.0445491E+003	1.6810529E+003	1.9791466E+003	-5.8144588E+001
4.060000000000000E+002	5.454727982079750E+004	3.1622997E+005	1.3960532E+003	1.9655709E+003	2.4108989E+003	-5.4615601E+001
4.060000000000000E+002	5.454771381500619E+004	2.5118766E+005	1.5803796E+003	2.1541848E+003	2.6717246E+003	-5.3735023E+001
4.060000000000000E+002	5.454814782500127E+004	1.9954350E+005	1.5629994E+003	1.5976492E+003	2.2350503E+003	-4.5628101E+001
4.060000000000000E+002	5.454858182251634E+004	1.5848613E+005	2.0012310E+003	2.5137417E+003	3.2130706E+003	-5.1476128E+001
4.060000000000000E+002	5.454901583208493E+004	1.2590930E+005	2.5729924E+003	2.9810918E+003	3.9379180E+003	-4.9202393E+001
4.060000000000000E+002	5.454944981656002E+004	1.0000371E+005	3.0893669E+003	3.2999363E+003	4.5203726E+003	-4.6887589E+001
4.060000000000000E+002	5.454988382015529E+004	7.9433273E+004	3.3014868E+003	3.5047922E+003	4.8149126E+003	-4.6710934E+001
4.060000000000000E+002	5.455062882309931E+004	6.3093824E+004	3.8590525E+003	3.8415884E+003	5.4451895E+003	-4.4870060E+001
4.060000000000000E+002	5.455106281522784E+004	5.0122477E+004	4.5639248E+003	4.1689912E+003	6.1814155E+003	-4.2410641E+001
4.060000000000000E+002	5.455149682922295E+004	3.9814059E+004	5.1128174E+003	4.5267451E+003	6.8287866E+003	-4.1520779E+001
4.060000000000000E+002	5.455193081652489E+004	3.1621139E+004	5.6074043E+003	5.0341870E+003	7.5356499E+003	-4.1916698E+001
4.060000000000000E+002	5.455236583097349E+004	2.5116910E+004	6.1028921E+003	5.4256436E+003	8.1659600E+003	-4.1638000E+001
4.060000000000000E+002	5.455279981374193E+004	1.9948785E+004	7.1263779E+003	5.9816587E+003	9.3040586E+003	-4.0009045E+001
4.060000000000000E+002	5.455309382282337E+004	1.5847683E+004	7.6801089E+003	6.4496177E+003	1.0029040E+004	-4.0022938E+001
4.060000000000000E+002	5.455352780961845E+004	1.2590930E+004	8.4470254E+003	7.0737461E+003	1.1017719E+004	-3.9943630E+001
4.060000000000000E+002	5.455382282491331E+004	1.0002226E+004	9.2803848E+003	7.1622651E+003	1.1722780E+004	-3.7659660E+001
4.060000000000000E+002	5.455415733103687E+004	7.9439990E+003	1.0261444E+004	8.6232148E+003	1.3403622E+004	-4.0042049E+001
4.060000000000000E+002	5.455455389713676E+004	6.3077339E+003	1.0977254E+004	9.4338926E+003	1.4474061E+004	-4.0675888E+001
4.060000000000000E+002	5.455502300492040E+004	5.0116040E+003	1.1902172E+004	1.0245154E+004	1.5704295E+004	-4.0721218E+001
4.060000000000000E+002	5.455622101391398E+004	3.9812744E+003	4.3277993E+003	7.9152437E+003	9.0211377E+003	-6.1331589E+001
4.060000000000000E+002	5.455668803303083E+004	3.1610117E+003	1.4892773E+004	1.5610248E+004	2.1574859E+004	-4.6347431E+001
4.060000000000000E+002	5.455715503265429E+004	2.5108032E+003	1.8248574E+004	1.3706854E+004	2.2822979E+004	-3.6910915E+001
4.060000000000000E+002	5.455762203166442E+004	1.9956388E+003	1.8844631E+004	1.6346165E+004	2.4946287E+004	-4.0938946E+001
4.060000000000000E+002	5.455808902974130E+004	1.5855074E+003	2.2867723E+004	1.7608188E+004	2.8861410E+004	-3.7596336E+001
4.060000000000000E+002	5.455855728901818E+004	1.2587913E+003	2.4534291E+004	1.9761064E+004	3.1502875E+004	-3.8849594E+001
4.060000000000000E+002	5.455927703510766E+004	1.0003202E+003	2.5501922E+004	2.1675215E+004	3.3468836E+004	-4.0362686E+001
4.070000000000000E+002	5.468079562476743E+004	1.0000186E+006	5.5802466E+002	1.3162251E+003	1.4296293E+003	-6.7025078E+001
4.070000000000000E+002	5.468122961484257E+004	7.9433269E+005	6.3620447E+002	1.3337714E+003	1.4777355E+003	-6.4499016E+001
4.070000000000000E+002	5.468166360961099E+004	6.3095681E+005	7.6626276E+002	1.4134740E+003	1.6078145E+003	-6.1537300E+001
4.070000000000000E+002	5.468209760768624E+004	5.0120622E+005	9.3255927E+002	1.5113024E+003	1.7758665E+003	-5.8323059E+001
4.070000000000000E+002	5.468253161490802E+004	3.9810347E+005	1.1068396E+003	1.7243014E+003	2.0489775E+003	-5.7303349E+001
4.070000000000000E+002	5.468296662378323E+004	3.1622997E+005	1.3439756E+003	1.9837600E+003	2.3961582E+003	-5.5882790E+001
4.070000000000000E+002	5.468340160975180E+004	2.5118766E+005	1.5583451E+003	2.1809031E+003	2.6804436E+003	-5.4452633E+001
