time/s	cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	
2.488226274894289E+003	9.000000000000000E+000	1.4685898E+003	9.7874023E+001	3.0953632E+002	3.2464142E+002	-7.2453278E+001
2.488947057781887E+003	9.000000000000000E+000	1.0003202E+003	1.1541074E+002	4.3898096E+002	4.5389859E+002	-7.5269936E+001
2.790815612425242E+003	1.000000000000000E+001	1.0000186E+006	5.6982967E+001	-1.0869526E+001	5.8010387E+001	1.0799460E+001
2.791249618232512E+003	1.000000000000000E+001	6.8129269E+005	5.2464649E+001	-8.0661936E+000	5.3081097E+001	8.7405176E+000
2.791684619586478E+003	1.000000000000000E+001	4.6415716E+005	5.2322788E+001	-4.5809426E+000	5.2522942E+001	5.0035772E+000
2.792119634113827E+003	1.000000000000000E+001	3.1622997E+005	5.2310272E+001	-1.4917766E+000	5.2331539E+001	1.6335098E+000
2.792554618721158E+003	1.000000000000000E+001	2.1544686E+005	5.2486797E+001	1.3277030E+000	5.2503586E+001	-1.4490417E+000
2.792988614288421E+003	1.000000000000000E+001	1.4677664E+005	5.2961010E+001	4.0056906E+000	5.3112278E+001	-4.3253145E+000
2.793423615455773E+003	1.000000000000000E+001	1.0000371E+005	5.3737717E+001	6.8817778E+000	5.4176575E+001	-7.2977104E+000
2.793857634036365E+003	1.000000000000000E+001	6.8132047E+004	5.4685318E+001	1.0189978E+001	5.5626610E+001	-1.0555350E+001
2.794291623097000E+003	1.000000000000000E+001	4.6420355E+004	5.5758080E+001	1.4298243E+001	5.7562168E+001	-1.4382647E+001
2.794725634877599E+003	1.000000000000000E+001	3.1621139E+004	5.7042336E+001	1.9830961E+001	6.0391182E+001	-1.9170181E+001
2.795159627938207E+003	1.000000000000000E+001	2.1544684E+004	5.8526352E+001	2.7546291E+001	6.4684868E+001	-2.5204712E+001
2.795593626652175E+003	1.000000000000000E+001	1.4678594E+004	6.0373116E+001	3.8465519E+001	7.1585678E+001	-3.2502434E+001
2.795887621332804E+003	1.000000000000000E+001	1.0002226E+004	6.2669399E+001	5.4032482E+001	8.2746376E+001	-4.0767349E+001
2.796265639297402E+003	1.000000000000000E+001	6.8110674E+003	6.5661064E+001	7.6398918E+001	1.0073813E+002	-4.9322582E+001
2.796735820973139E+003	1.000000000000000E+001	4.6414854E+003	6.9815804E+001	1.0819360E+002	1.2876375E+002	-5.7166420E+001
2.797202806755318E+003	1.000000000000000E+001	3.1610117E+003	7.6063477E+001	1.5388670E+002	1.7165887E+002	-6.3697628E+001
2.797669844750839E+003	1.000000000000000E+001	2.1556899E+003	8.4979630E+001	2.1782515E+002	2.3381474E+002	-6.8687866E+001
2.798139104879781E+003	1.000000000000000E+001	1.4685898E+003	9.9109116E+001	3.0898886E+002	3.2449457E+002	-7.2216202E+001
2.798858817127315E+003	1.000000000000000E+001	1.0003202E+003	1.1503127E+002	4.3966980E+002	4.5446863E+002	-7.5338287E+001
